"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","FullBath","HalfBath","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold"
82375,958,129,54,0,3,2,0,2,3,"Fa","TA","IDOTRR","RM","2fmCon","Lvl","0","0","5","2008"
124000,883,97,97,1,3,1,0,1,5,"Gd","TA","Sawyer","RL","1Fam","Lvl","0","0","9","2008"
148000,1044,97,86,2,3,1,0,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","0","5","2008"
157500,1206,97,97,2,3,1,0,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","12","2008"
145000,958,97,97,1,3,1,0,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","0","7","2008"
153000,721,97,43,2,3,1,0,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","5","2008"
120000,926,97,97,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","0","3","2008"
152000,689,108,97,2,2,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","0","3","2008"
95541,1195,108,118,2,3,1,0,1,5,"TA","TA","Sawyer","RL","2fmCon","Lvl","0","0","1","2008"
144900,861,86,86,1,3,1,0,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","0","5","2008"
185000,1313,108,97,2,1,1,0,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","6","2008"
145000,980,161,97,2,3,2,0,1,5,"TA","TA","ClearCr","RL","1Fam","Lvl","1","0","12","2008"
152400,775,129,54,3,2,1,1,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","0","6","2008"
144000,947,86,75,3,3,1,0,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","0","6","2008"
245000,1884,140,140,2,3,2,0,1,7,"TA","TA","ClearCr","RL","1Fam","Lvl","1","0","4","2008"
125600,484,97,54,1,2,1,0,1,7,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","1","2008"
260000,1819,140,151,0,2,1,0,1,5,"TA","Fa","Edwards","RL","1Fam","Lvl","1","0","1","2008"
159900,893,140,140,1,3,1,0,1,5,"TA","Gd","Edwards","RL","1Fam","Lvl","1","0","7","2008"
99600,872,75,75,0,2,1,0,1,5,"TA","TA","Edwards","RL","Duplex","Lvl","0","0","4","2008"
134500,872,118,54,1,3,1,1,1,6,"Gd","TA","Edwards","RL","1Fam","Lvl","0","0","11","2008"
260000,904,258,97,2,4,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","6","2008"
226500,926,151,151,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","4","2008"
225000,1313,205,75,2,4,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","12","2008"
229000,980,194,65,NA,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","2","2008"
177439,990,129,54,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","3","2008"
248500,872,151,151,3,3,2,0,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","5","2008"
475000,1098,215,215,3,3,2,0,1,9,"Gd","Ex","CollgCr","RL","1Fam","Lvl","1","0","6","2008"
395039,1098,161,161,3,3,2,1,1,9,"Ex","Ex","CollgCr","RL","1Fam","Lvl","1","0","12","2008"
225000,1066,140,129,3,3,2,0,1,8,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","2","2008"
195000,1066,151,108,2,2,2,0,1,6,"TA","TA","ClearCr","RL","1Fam","Bnk","1","0","3","2008"
155000,904,97,97,2,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Low","0","0","8","2008"
226001,807,129,129,2,3,2,0,1,7,"TA","Gd","CollgCr","RL","1Fam","Lvl","1","0","5","2008"
215700,1216,161,75,2,3,2,1,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","0","7","2008"
207500,840,151,75,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","6","2008"
235000,1130,172,86,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","5","2008"
158000,1141,108,75,2,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","5","2008"
143195,861,97,97,2,3,1,1,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","1","0","9","2008"
163000,1335,140,75,2,2,2,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","8","2008"
230500,969,205,118,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","6","2008"
274000,904,183,129,3,3,2,1,1,9,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","1","2008"
3e+05,1378,161,161,3,3,2,0,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","6","2008"
240000,1012,215,108,2,4,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","8","2008"
207000,1087,161,75,2,3,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","6","2008"
145000,409,75,75,2,1,1,0,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl","0","0","2","2008"
185000,936,172,NA,3,2,2,0,2,6,"TA","TA","CollgCr","RM","Duplex","Lvl","0","0","7","2008"
186500,904,129,129,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","6","2008"
218836,1023,140,140,3,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","2","2008"
193000,893,129,129,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","6","2008"
123000,915,97,97,1,3,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
165000,1119,97,43,2,3,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
135000,603,108,108,2,3,1,1,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","5","2008"
147000,893,108,97,2,3,1,0,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","11","2008"
160500,667,129,65,2,3,1,1,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","2","2008"
284700,4370,355,0,2,5,3,1,1,5,"TA","Ex","Edwards","RL","1Fam","Lvl","1","0","7","2008"
82000,560,108,0,0,2,2,0,2,4,"TA","TA","Edwards","RL","Duplex","Lvl","0","0","6","2008"
82500,635,108,0,0,2,2,0,2,4,"TA","TA","Edwards","RL","Duplex","Lvl","0","0","7","2008"
91900,646,75,75,0,2,1,0,1,4,"TA","TA","Edwards","RL","2fmCon","Lvl","0","0","5","2008"
120000,1130,97,54,NA,2,1,1,1,5,"TA","Ex","Edwards","RL","1Fam","Lvl","0","0","1","2008"
96000,743,108,0,0,4,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
99000,883,86,86,1,2,1,0,1,4,"TA","TA","Edwards","RL","1Fam","Bnk","0","0","5","2008"
1e+05,710,108,43,1,3,1,0,1,4,"TA","TA","Edwards","RL","1Fam","Bnk","0","0","11","2008"
108000,474,118,86,1,3,1,1,1,4,"TA","Gd","Edwards","RL","1Fam","Lvl","0","0","6","2008"
168000,678,129,118,1,2,2,0,1,7,"TA","TA","SWISU","RL","1Fam","Lvl","1","0","4","2008"
161900,721,183,86,2,4,2,2,2,6,"TA","TA","SWISU","RL","Duplex","Lvl","1","0","7","2008"
145000,829,118,65,1,2,1,0,1,6,"TA","TA","Crawfor","RL","1Fam","Bnk","1","0","7","2008"
147500,1442,118,65,2,3,1,0,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl","0","0","1","2008"
231000,710,140,75,1,3,2,0,1,8,"Gd","Gd","Crawfor","RL","1Fam","Lvl","1","0","6","2008"
138000,893,151,75,2,4,1,0,1,6,"TA","TA","Crawfor","RL","1Fam","HLS","1","0","6","2008"
198000,1087,183,86,1,4,2,0,1,5,"TA","Gd","Crawfor","RL","1Fam","HLS","1","0","7","2008"
110000,861,129,86,1,3,1,0,1,5,"TA","TA","Crawfor","RL","1Fam","HLS","0","0","3","2008"
104000,721,97,97,1,2,1,0,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl","1","0","5","2008"
257076,893,172,54,2,4,1,1,1,8,"TA","TA","Crawfor","RL","1Fam","HLS","1","0","6","2008"
263400,1152,205,75,2,3,2,1,1,7,"TA","Gd","Crawfor","RL","1Fam","Bnk","1","0","4","2008"
236500,2422,172,172,2,3,2,1,1,5,"TA","TA","Crawfor","RL","1Fam","Lvl","1","0","4","2008"
116500,172,97,NA,2,2,1,0,1,6,"TA","TA","Blueste","RM","Twnhs","Lvl","1","0","12","2008"
126000,646,86,86,1,2,1,0,1,6,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","7","2008"
120000,560,97,65,1,3,1,0,1,6,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","7","2008"
119000,753,108,75,0,4,1,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","7","2008"
126000,560,151,54,1,3,1,1,1,5,"Fa","TA","IDOTRR","RM","1Fam","Lvl","1","0","7","2008"
99500,689,86,43,1,2,1,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","5","2008"
165500,840,183,108,1,4,2,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","1","2008"
13100,1356,65,0,2,2,1,0,1,1,"Fa","Fa","IDOTRR","RL","1Fam","Low","0","0","2","2008"
89000,495,129,11,1,2,1,0,1,4,"TA","TA","IDOTRR","C (all)","1Fam","Lvl","0","0","7","2008"
80900,474,97,32,1,2,1,0,1,4,"TA","TA","IDOTRR","C (all)","1Fam","Lvl","0","0","5","2008"
65000,840,75,54,1,3,1,1,1,4,"TA","Fa","IDOTRR","C (all)","1Fam","Bnk","0","0","6","2008"
294464,355,151,151,2,2,2,0,1,8,"Ex","Ex","Crawfor","RM","TwnhsE","HLS","1","0","8","2008"
250000,355,151,151,2,2,2,0,1,7,"Gd","Ex","Crawfor","RM","TwnhsE","HLS","1","0","7","2008"
3e+05,2207,194,172,3,3,3,0,1,7,"Gd","Gd","Mitchel","RL","1Fam","Lvl","0","0","9","2008"
213000,1023,172,86,3,3,2,1,1,7,"TA","Gd","Mitchel","RL","1Fam","Lvl","1","0","9","2008"
1e+05,958,172,NA,2,4,2,2,2,5,"TA","TA","Mitchel","RL","Duplex","Lvl","0","0","11","2008"
228500,926,161,151,2,3,2,0,1,4,"TA","TA","Mitchel","RL","1Fam","Lvl","1","0","7","2008"
241500,377,140,118,2,2,2,0,1,7,"Gd","Gd","Timber","RL","TwnhsE","Lvl","1","0","7","2008"
294000,1076,140,140,3,3,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","HLS","0","0","4","2008"
264966,1195,161,86,2,3,2,1,1,8,"Gd","Gd","Timber","RL","1Fam","HLS","1","0","1","2008"
172500,915,129,32,2,3,2,1,1,5,"TA","TA","Timber","RL","1Fam","Lvl","0","0","4","2008"
218689,1119,151,75,3,3,2,1,1,7,"Gd","Gd","Timber","RL","1Fam","HLS","0","0","10","2008"
150000,1195,140,140,2,3,2,0,1,6,"TA","TA","Timber","RL","1Fam","Lvl","1","0","7","2008"
180000,1701,118,118,2,3,2,0,1,6,"Gd","Gd","Timber","RL","1Fam","Lvl","1","0","3","2008"
232500,1044,129,129,2,3,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl","1","0","6","2008"
195000,732,151,151,2,3,2,0,1,6,"Gd","Gd","Timber","RL","1Fam","Lvl","0","0","12","2008"
298751,1066,161,172,2,3,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","HLS","1","0","1","2008"
370000,1066,183,183,3,3,2,1,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl","1","0","6","2008"
209200,829,129,129,4,2,2,0,2,7,"TA","TA","Mitchel","RM","Duplex","Lvl","0","0","11","2008"
146000,861,97,97,0,2,1,0,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl","0","0","2","2008"
160500,420,108,108,2,2,2,0,1,6,"TA","TA","Mitchel","RM","TwnhsE","Lvl","0","0","4","2008"
173000,1313,108,108,3,3,1,0,1,4,"TA","TA","Mitchel","RL","1Fam","Lvl","0","0","11","2008"
124000,388,97,97,2,3,1,0,1,5,"TA","TA","MeadowV","RM","TwnhsE","Lvl","0","0","6","2008"
129500,248,140,54,1,4,2,0,1,5,"TA","TA","MeadowV","RM","TwnhsE","Lvl","1","0","5","2008"
105000,183,97,54,1,2,1,0,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl","0","0","6","2008"
94900,151,97,43,1,1,1,0,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl","1","0","7","2008"
152500,1668,108,108,1,3,1,0,1,5,"TA","Gd","Mitchel","RL","1Fam","Lvl","0","0","2","2008"
98000,140,97,54,0,3,2,1,1,6,"TA","TA","MeadowV","RM","Twnhs","Lvl","0","0","3","2008"
128500,603,75,75,1,2,1,0,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl","0","0","4","2008"
134500,614,75,75,1,3,1,0,1,5,"TA","Gd","Mitchel","RL","1Fam","Lvl","0","0","7","2008"
137500,1152,86,75,2,3,1,0,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl","0","0","4","2008"
103000,5253,172,65,1,4,2,0,1,5,"TA","TA","IDOTRR","RL","1Fam","Low","0","0","1","2008"
167300,990,151,151,NA,3,2,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","3","2007"
161500,829,129,32,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","HLS","1","0","3","2007"
160000,947,161,32,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","3","2007"
180000,807,161,86,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","4","2007"
178750,732,140,65,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","0","8","2007"
204000,700,215,86,2,5,3,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","8","2007"
160000,883,108,108,2,3,2,0,1,7,"TA","Gd","Gilbert","RL","1Fam","Lvl","0","0","8","2007"
168000,710,151,86,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","7","2007"
154204,1690,108,118,NA,3,1,0,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","3","2007"
182000,441,108,108,2,2,2,0,1,8,"Gd","TA","StoneBr","RL","TwnhsE","Lvl","0","0","10","2007"
212000,474,118,118,2,1,1,0,1,8,"Gd","Gd","StoneBr","RL","TwnhsE","HLS","1","0","8","2007"
349265,1141,237,NA,3,4,3,1,1,8,"Gd","Ex","StoneBr","RL","1Fam","Lvl","1","0","7","2007"
591587,4833,215,248,3,4,2,1,1,9,"Ex","Gd","StoneBr","RL","1Fam","Lvl","1","0","6","2007"
155000,3864,129,97,3,3,1,1,1,5,"TA","TA","Gilbert","RL","2fmCon","Lvl","0","0","11","2007"
319900,743,151,151,2,2,2,0,1,9,"Gd","Ex","StoneBr","RL","TwnhsE","HLS","1","0","3","2007"
441929,1313,205,205,2,1,1,1,1,8,"Gd","Gd","StoneBr","RL","1Fam","HLS","1","0","1","2007"
455000,1292,194,161,3,3,2,0,1,10,"Ex","Ex","StoneBr","RL","1Fam","HLS","1","0","10","2007"
174000,1023,118,118,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","0","0","4","2007"
176000,1119,140,65,NA,3,2,1,1,7,"Gd","Gd","NWAmes","RL","1Fam","Lvl","1","0","3","2007"
213000,1141,151,140,2,3,2,0,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","0","9","2007"
192000,1055,183,75,2,4,2,1,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","0","3","2007"
151500,1098,108,108,2,3,2,0,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl","0","0","8","2007"
192350,969,129,118,2,2,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","8","2007"
170000,1206,108,151,2,2,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","9","2007"
174000,840,118,118,2,3,2,0,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","0","2","2007"
178900,743,172,97,2,4,2,1,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","11","2007"
155000,883,129,86,2,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","9","2007"
133000,732,86,86,1,3,1,0,1,5,"TA","Ex","NAmes","RL","1Fam","Lvl","0","0","10","2007"
128000,1593,86,86,1,2,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","7","2007"
155000,377,129,129,2,2,2,0,1,6,"Gd","Gd","NAmes","RH","TwnhsE","Lvl","1","0","7","2007"
177000,1012,129,129,2,2,2,0,1,6,"Gd","Gd","NAmes","RH","TwnhsE","Lvl","1","0","10","2007"
113500,205,97,54,1,3,1,1,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl","0","0","2","2007"
113700,194,108,65,1,4,1,1,1,6,"TA","Ex","BrDale","RM","Twnhs","Lvl","0","0","12","2007"
142500,215,97,97,1,2,2,0,1,7,"TA","TA","NPkVill","RL","Twnhs","Lvl","0","0","4","2007"
129250,667,97,97,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","11","2007"
356000,1163,172,161,3,3,2,0,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","8","2007"
322400,1098,161,161,3,3,2,0,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","6","2007"
345474,1335,194,194,3,2,2,1,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","11","2007"
492000,1270,248,183,3,3,2,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","12","2007"
338931,1249,237,108,3,4,2,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","3","2007"
450000,1432,194,183,3,2,2,1,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","8","2007"
479069,1292,237,237,3,3,2,0,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","10","2007"
418000,1270,258,161,3,4,2,1,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","5","2007"
500067,1593,215,215,3,2,2,1,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","8","2007"
260116,1550,205,151,NA,3,2,1,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","6","2007"
319500,904,194,86,3,3,2,1,1,8,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","9","2007"
372000,1270,172,172,3,3,2,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","HLS","1","0","6","2007"
342000,1216,280,161,3,5,2,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","8","2007"
350000,1324,226,118,3,3,2,1,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","1","2007"
281500,1173,172,86,3,3,2,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","8","2007"
245700,926,151,151,3,3,2,0,1,7,"Gd","Gd","NridgHt","RL","1Fam","Lvl","0","0","5","2007"
232698,861,161,161,NA,3,2,0,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","0","0","1","2007"
250000,1001,172,118,3,3,2,1,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","0","0","2","2007"
204000,366,118,118,2,1,1,1,1,6,"Gd","Gd","NridgHt","RL","Twnhs","Lvl","1","0","8","2007"
2e+05,366,118,118,2,1,1,1,1,6,"Gd","Gd","NridgHt","RL","Twnhs","Lvl","1","0","5","2007"
207000,581,129,129,2,2,2,0,1,6,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl","1","0","6","2007"
209500,431,140,140,2,2,2,0,1,8,"Gd","Gd","NridgHt","RL","Twnhs","Lvl","1","0","5","2007"
280000,732,151,151,2,2,2,0,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl","1","0","5","2007"
221370,581,118,118,2,2,2,0,1,8,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl","1","0","9","2007"
2e+05,301,129,129,2,2,2,0,1,7,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl","1","0","3","2007"
181755,1464,140,75,2,3,3,0,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","0","5","2007"
176000,947,140,75,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","6","2007"
168165,1227,140,54,2,3,2,0,1,7,"TA","Gd","Gilbert","RL","1Fam","Lvl","0","0","5","2007"
171925,818,140,65,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","3","2007"
198444,904,161,65,3,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","6","2007"
203000,1130,118,118,2,3,2,0,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl","0","0","6","2007"
166000,764,140,NA,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","0","12","2007"
177594,721,140,65,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","0","7","2007"
173500,710,118,118,2,3,2,0,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","0","8","2007"
226500,334,151,129,3,2,2,0,1,8,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","1","0","11","2007"
185485,344,118,118,2,2,2,0,1,7,"Gd","Gd","Blmngtn","RL","1Fam","Lvl","1","0","8","2007"
188500,1507,108,75,2,2,2,0,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","0","4","2007"
175000,1033,129,NA,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","6","2007"
206580,1012,140,140,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","4","2007"
165500,1109,129,32,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","10","2007"
211000,732,183,75,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","7","2007"
219500,807,183,75,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","7","2007"
187000,883,161,86,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","6","2007"
185000,893,151,86,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","5","2007"
384500,1130,237,161,3,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","6","2007"
410000,980,291,129,3,4,2,1,1,9,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","7","2007"
322500,1023,237,129,3,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","1","2007"
252000,1001,226,97,3,4,2,1,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","5","2007"
263000,1098,205,108,2,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","9","2007"
330000,840,237,NA,3,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","5","2007"
213133,926,129,129,2,3,2,0,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl","0","0","9","2007"
260261,1098,140,140,3,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","0","7","2007"
215000,990,140,140,2,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","0","1","2007"
419005,1141,183,183,3,1,2,0,1,10,"Ex","Ex","Somerst","RL","1Fam","Lvl","1","0","10","2007"
235876,926,140,140,2,3,3,2,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","0","9","2007"
260000,818,140,140,NA,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","0","0","12","2007"
249000,764,140,NA,2,3,2,0,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","0","4","2007"
250000,893,183,86,3,3,2,1,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl","0","0","7","2007"
221300,818,172,118,3,3,2,1,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","0","0","3","2007"
208900,807,129,129,2,3,2,0,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","11","2007"
210400,840,129,129,2,3,2,0,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","6","2007"
255000,807,161,86,2,3,2,1,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","11","2007"
212109,969,151,65,2,3,3,0,1,5,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","7","2007"
310013,1130,172,86,3,3,2,1,1,8,"Gd","Ex","Somerst","FV","1Fam","Lvl","1","0","12","2007"
261329,969,151,151,2,2,2,0,1,8,"Ex","Ex","Somerst","FV","1Fam","Lvl","1","0","5","2007"
253000,1098,161,161,3,2,2,0,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","0","4","2007"
265000,990,226,108,3,4,2,1,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","0","6","2007"
146000,700,97,97,0,3,1,1,1,6,"TA","TA","SawyerW","RL","1Fam","Lvl","0","0","6","2007"
147000,700,108,108,NA,3,1,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","0","10","2007"
149000,1152,97,97,2,3,1,0,1,5,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","0","5","2007"
181000,689,140,140,2,3,2,0,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","0","6","2007"
191750,1076,172,75,NA,3,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","0","5","2007"
128000,743,118,54,1,2,1,1,1,6,"TA","TA","SawyerW","RL","TwnhsE","Lvl","1","0","7","2007"
120750,581,86,86,1,2,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","0","3","2007"
145000,700,97,97,2,3,1,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","0","6","2007"
3e+05,1819,237,118,2,3,2,1,1,7,"Gd","Gd","Veenker","RL","1Fam","Bnk","1","0","2","2007"
129000,1001,97,97,2,2,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","0","8","2007"
147000,1184,97,97,NA,2,1,0,1,6,"TA","Gd","Sawyer","RL","1Fam","Lvl","1","0","1","2007"
214000,409,129,129,2,2,2,0,1,8,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","1","0","7","2007"
166000,323,108,108,2,2,2,0,1,8,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","0","2","2007"
193800,355,140,140,2,2,2,0,1,8,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","0","2","2007"
194000,334,129,129,2,2,2,0,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","1","0","8","2007"
207500,495,140,140,2,2,2,1,1,8,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","0","7","2007"
176500,215,140,65,2,3,2,1,1,6,"TA","TA","Somerst","FV","Twnhs","Lvl","1","0","9","2007"
177000,194,151,75,2,3,2,1,1,6,"Gd","Gd","Somerst","FV","Twnhs","Lvl","0","0","9","2007"
