"","URL","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE.OR.PROVINCE","ZIP.OR.POSTAL.CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL..SEE.https...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","Description","is_active"
"46","https://www.redfin.com/IA/Ames/3217-Ridgetop-Rd-50014/home/128940667","MLS Listing",NA,"Single Family Residential","3217 Ridgetop Rd","Ames","IA",50014,987000,5,4.5,"Ames",4716,15623,1996,227,209,21,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3217-Ridgetop-Rd-50014/home/128940667","CIBOR","63127","N","Y",42.0533369,-93.6575314,"Come and take a look at this beautiful home with timeless charm and contemporary luxury. With over 4700 square feet of living space above ground, there is room for everyone! The open floor plan provides seamless transitions between living spaces, making it perfect for entertaining, and the chef's kitchen with high end appliances will make the preparation easy! You will enjoy the natural light coming in through the large windows and when you step outside the pool is ready for you to be refreshed on a hot summer day. This Ames home is a one-of-a-kind property in a fantastic location in the Northridge subdivision. A wonderful place for you to call home! ",1
"47","https://www.redfin.com/IA/Ames/322-N-Franklin-Ave-50014/home/129105035","MLS Listing",NA,"Single Family Residential","322 Franklin Ave","Ames","IA",50014,250000,2,2,"Ames",1071,12103,1910,20,233,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/322-N-Franklin-Ave-50014/home/129105035","CIBOR","64366","N","Y",42.0257427,-93.6645567,"Welcome to 322 Franklin Ave in Ames! This home is conveniently located on the west side of Ames close to stores and other necessities just down the block. Traditionally designed there is a wide living space on the main floor just off the galley kitchen. Two bedrooms and a full bath on the main, with the potential of more finished living space in the basement. Plenty of space for storage, and a large unfinished attic with tons of potential! With just over a quarter of an acre there is a large two car garage, exterior shed and a deck off the back of the home for entertaining.  ",1
"48","https://www.redfin.com/IA/Ames/3311-Harrison-Rd-50010/home/129106128","MLS Listing",NA,"Single Family Residential","3311 Harrison Rd","Ames","IA",50010,465000,4,3,"Ames",1764,12376,2003,8,264,178,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3311-Harrison-Rd-50010/home/129106128","CIBOR","64461","N","Y",42.059687,-93.6569769,"This home is currently listed as a delayed showing. Under no circumstances will any showings be allowed until Monday, April 29, 2024 at 10:00 AM. Discover the home you've been searching for within the sought-after Northridge Heights neighborhood. Boasting a prime location within the highly regarded school district of Gilbert, this 4 BR, 3 BA home is in a prime location, offering easy access to top-notch schools, parks, ISU, shopping, and everything else you need. Step inside this one story beauty to discover a spacious layout. It'a neutral palette is just waiting for your personal touch. The generous entry connects you to the family room, where the fireplace invites you to gather and the tall windows allow light to flood the space. The spacious kitchen has a convenient island and still plenty of room for those informal dinners around the kitchen table. The dining room invites you to come together, relax and enjoy each other's company. Having a primary suite means you'll have your own personal spot to escape to after a long day. A double vanity allows plenty of room for two and a separate tub and shower means you can enjoy soaking your cares away in the jetted tub. You'll find two more bedrooms and a full bath on the main floor. You'll love the convenience of the main floor laundry room as well. No matter the weather, you'll be able to enjoy the beautiful deck as it is partially covered so you can enjoy the outdoors come rain or shine. The expansive finished lower level with it's 10 ft ceilings, offer ample room for however you want to use it and the daylight windows make this a space you will want to linger in. The dry bar will make your entertaining a breeze. Along with the lower level family/rec room is the 4th bedroom and another full bathroom. New roof and siding in 2023 along with new south facing windows make this home an easy choice. There's even a three car heated garage and a south facing driveway to lighten your snow removal load.  ",1
"49","https://www.redfin.com/IA/Ames/3347-Foxley-Dr-50010/home/129010214","MLS Listing",NA,"Single Family Residential","3347 Foxley Dr","Ames","IA",50010,529000,4,3.5,"Ames",2302,13714,2002,11,230,14,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3347-Foxley-Dr-50010/home/129010214","CIBOR","64451","N","Y",42.0592681,-93.6580067,"This beauty sits in North Ames within the award winning Gilbert School District. It provides over 3,290 square feet of pristine living space. This home offers 4 bedrooms and 4 bathrooms. Upon entering, you're greeted by a luminous and inviting foyer that sets the tone for the entire residence. The heart of the home, the kitchen has updated Quartz countertops, striking hickory cabinets, and gleaming hardwood floors. You will also love the finished daylight lower level, featuring a spacious family room ideal for gatherings and relaxation. Experience peace of mind with recent upgrades including a new roof in 2023, updated main and upper floor carpets, and many new windows. The geothermal system ensures year-round comfort, while the heated 3-car garage adds convenience and practicality. Retreat to the primary suite, complete with a vaulted ceiling and a luxuriously upgraded tile shower, offering a serene sanctuary to unwind. Additional highlights include a convenient mudroom/laundry room on the main floor and included appliances and amenities such as a washer, dryer and freezer. This home is a true testament to refined living, offering both style and substance in a coveted location. Don't miss the opportunity to make this your forever home and schedule your tour today! ",1
"50","https://www.redfin.com/IA/Ames/3408-Red-Fox-Rd-50014/home/128941085","MLS Listing",NA,"Single Family Residential","3408 Red Fox Rd","Ames","IA",50014,699000,6,3.5,"Ames",2668,14928,2012,57,262,17,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3408-Red-Fox-Rd-50014/home/128941085","DMMLS","689967","N","Y",41.9910446,-93.6529374,"This exquisite home offers the perfect blend of luxury and comfort, featuring six spacious bedrooms, three bathrooms and two full kitchens. The property boasts a three-car attached garage, ensuring ample space for your vehicles. Impeccable craftsmanship is evident throughout, with freshly painted walls and trim, enhancing the overall aesthetics. Situated in the family-friendly neighborhood of Ringgenberg Park, this residence offers proximity to amenities such as a playground, a fishing pond, and a walking path. Located on the south side of Ames, this home provides swift access to Highway 30 and the interstate, making commuting a breeze. Updates include: new double garage door 2023, new carpet on stairs 2023, new microwave 2023, new dishwasher 2022, new roof 2022, new LVP 2020, new stone fireplace (main floor) 2020. ",1
"51","https://www.redfin.com/IA/Ames/3413-Coy-St-50014/home/128727612","MLS Listing",NA,"Single Family Residential","3413 Coy St","Ames","IA",50014,215000,4,1.5,"Ames",1137,8050,1947,54,189,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3413-Coy-St-50014/home/128727612","DMMLS","690171","N","Y",42.0180695,-93.6654333,"Welcome to this charming 4 bedroom, 1 1/2 bath home nestled in the heart of Ames. Whether your an investor seeking to expand your portfolio or a homebuyer looking for a place with charm and convenience, this property adapts to your needs. Embrace the opportunity to own a home with steady rental income or the canvas for creating lasting memories. Currently this home is being used as a rental property. Current lease ends 7/26/24 and another is signed from 8/1/24-7/26/25 ",1
"52","https://www.redfin.com/IA/Ames/3415-Eisenhower-Ave-50010/home/129017483","MLS Listing",NA,"Single Family Residential","3415 Eisenhower Ave","Ames","IA",50010,375000,3,2.5,"Ames",1991,13175,1983,6,188,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3415-Eisenhower-Ave-50010/home/129017483","DMMLS","693464","N","Y",42.055955,-93.6382868,"Welcome home to this well maintained 2 story home in Ames. Located in a great neighborhood and within walking distance of Fellows Elementary School and Ada Hayden. The main level features a spacious living room and family room with a wood fireplace, a formal dining room and an eat-in kitchen. The master suite with ¾ bath can be found on the upper level along with two large bedrooms. Relax on the patio that includes built in flower beds and enjoy the vast backyard. Schedule a showing today because you don't want to miss out on all this property has to offer!    Seller will provide a $5000 allowance for Ash tree removal.  ",1
"53","https://www.redfin.com/IA/Ames/3418-Jewel-Dr-50010/home/128830117","MLS Listing",NA,"Single Family Residential","3418 Jewel Dr","Ames","IA",50010,339900,5,2,"Ames",1749,10545,1969,1,194,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3418-Jewel-Dr-50010/home/128830117","CIBOR","64530","N","Y",41.9913056,-93.5998789,"Discover the charm of 3418 Jewel Drive! Whether you seek relaxation indoors or cozy evenings by the fire pit, this residence seamlessly blends indoor and outdoor living. Step into a refreshed interior exuding cleanliness and functionality. The living area, bathed in natural light, offers stunning sunrise and prairie views. The updated kitchen and dining room feature newer appliances, while upgraded bathrooms and fresh paint elevate the ambiance. Upstairs, three bedrooms and a full bathroom await, each with convenient dormer storage. The lower level walkout includes a spacious family room, wet bar, and additional amenities. With five bedrooms and two-plus bathrooms, this home accommodates every household member. Outside, a charming fire pit and seating area extend the living space. Conveniently located near amenities, don't miss your chance to experience this home's allure. Schedule a viewing today! ",1
"54","https://www.redfin.com/IA/Ames/3504-547th-Ave-50010/home/128969895","MLS Listing",NA,"Vacant Land","3504 547th Ave","Ames","IA",50010,249000,NA,NA,"Ames",NA,129809,NA,214,NA,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3504-547th-Ave-50010/home/128969895","CIBOR","63253","N","Y",42.060327,-93.605388,"Great wooded acreage outside of Ames in Gilbert school district. Electric and private well are on site. Ready to start your dream home in the trees! Car and hay rake are not included in the sale and will be removed.  ",1
"55","https://www.redfin.com/IA/Ames/3705-Ashton-Dr-50010/home/128723091","MLS Listing",NA,"Townhouse","3705 Ashton Dr","Ames","IA",50010,319900,2,3.5,"Ames",1626,2448,2003,154,197,190,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3705-Ashton-Dr-50010/home/128723091","CIBOR","63592","N","Y",42.0570814,-93.650607,"Discover the opportunities with this townhome located in Northridge Heights in Ames, &  the award-winning Gilbert School District. It sits within an easy stroll to the local grocery store, a delightful coffee shop, &  popular restaurants, this property is also surrounded by scenic walking paths  &  fully stocked ponds throughout the neighborhood. The tasteful furnishings are negotiable. The appliances, along with the newer washer  &  dryer, are included. Enjoy the convenience of a spacious upper-level laundry room, an updated furnace, &  central air, as well as a brand-new roof. The majority of this home has been freshly painted and the carpet has been recently replaced on all 3 levels along with the kitchen flooring which is brand new. The upper level comprises two bedrooms, while the lower level offers flexibility, serving as a fantastic family room or potentially a third bedroom. It features an egress window and a closet, providing versatility to suit your preferences. The expansive primary bedroom provides a huge walk-in closet  &  vaulted ceiling. You'll appreciate that this townhome is move-in ready  &  low-maintenance. The homeowners' association (HOA) covers trash collection, lawn care, snow removal, &  standard exterior maintenance, ensuring a hassle-free lifestyle. Don't miss the chance to make this value of a townhome your own! ",1
"56","https://www.redfin.com/IA/Ames/3808-Bridgeport-Dr-50010/home/129147700","MLS Listing",NA,"Single Family Residential","3808 Bridgeport Dr","Ames","IA",50010,595500,4,3.5,"Ames",2654,16900,2002,50,224,14,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3808-Bridgeport-Dr-50010/home/129147700","CIBOR","64140","N","Y",42.0580284,-93.6557096,"Wonderful 1 1/2 story home. Formal dining room which could also be a large office. Great room with fireplace, informal tile dining area and kitchen. Main floor master bedroom with full bathroom with newer tile shower, jetted tub, newer granite countertop with double sinks and walk-in closet. Main floor laundry with washer and dryer. There is also a half bath on this level. There is only the master bedroom on the main floor but 3 large bedrooms and full bath upstairs. The lower level is finished with a large family room with fireplace, built-in cabinets, bar area, game area, utility and storage rooms. Another full bath on this level, too. The outdoor area is perfect for entertaining. Composite decking, tile patio, fireplace and pizza oven make a great area for outdoor living. The yard is fenced and the playground equipment stays. The shed provides extra storage for equipment. The TV mount will stay. There is a ring doorbell and cameras in the front and back.  ",1
"57","https://www.redfin.com/IA/Ames/3906-Phoenix-St-50014/home/129135417","MLS Listing",NA,"Single Family Residential","3906 Phoenix St","Ames","IA",50014,345000,3,3,"Ames",1903,13913,1977,7,181,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3906-Phoenix-St-50014/home/129135417","DMMLS","693345","N","Y",42.0301596,-93.6721876,"Discover an exceptional opportunity in Ames! Located just over a mile away from ISU Campus, this spacious 3300+ sq ft walkout ranch presents undeniable potential and coveted features. Built in the 1970s, the classic brick ranch exudes timeless charm and character. Boasting 3 bedrooms (a large primary suite), 4 bathrooms, and main-level laundry. Immerse yourself in the beauty of Munn Woods, a 40-acre nature park right in your backyard, offering hiking trails and abundant wildlife. Step inside to find a built-in sauna for ultimate relaxation and a new air conditioner ensuring year-round comfort. Enjoy entertaining on the expansive composite deck, perfect for savoring the picturesque views of the wooded surroundings. Completing this remarkable offering is a finished walkout basement and a two-car attached garage, providing ample space for storage and leisure. With endless potential awaiting, don't miss the chance to make this home your own in the midst of nature! Schedule your showing at this unique Ames property! ",1
"58","https://www.redfin.com/IA/Ames/3920-Aldrin-Ave-50014/home/146473583","MLS Listing",NA,"Townhouse","3920 Aldrin Ave","Ames","IA",50014,539900,4,3,"Ames",1780,7098,2022,354,303,385,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3920-Aldrin-Ave-50014/home/146473583","CIBOR","62098","N","Y",42.059426,-93.660009,"New HCS townhome with walkout finished basement in north Ames, 3,346 sq ft of total finish. 1780 sq ft main floor with two bedrooms and two baths. 15'x14' covered wood deck. Granite countertops with 4'' backsplash, painted and stained maple cabinets and painted woodwork are a few of the planned features for this home. Range, microwave and dishwasher included. One year door to door warranty  &  10 year major structural warranty included. Element Series/Redwood plan. An additional 1566 SF finished in the basement with matching materials as upstairs - 2 bedrooms, 1 bath and family room  including bar. Basement estimated completion 5/17/24.  Seller is a licensed real estate broker in the State of Iowa selling the property on their own behalf.  ",1
"59","https://www.redfin.com/IA/Ames/3925-Aldrin-Ave-50014/home/146473578","MLS Listing",NA,"Townhouse","3925 Aldrin Ave","Ames","IA",50014,488500,4,3,"Ames",1695,6326,2022,451,288,385,"Active",NA,NA,"https://www.redfin.com/IA/Ames/3925-Aldrin-Ave-50014/home/146473578","CIBOR","60196","N","Y",42.05954,-93.6606599,"One of the last opportunities to own a new Hunziker Construction Services, townhome in Scenic Valley!  You will love the quality built, new home. The kitchen has quartz kitchen counters, tiled backsplash, and soft close maple cabinets. Your walk out basement means that the lower level stays bright and sunny Seller is a licensed real estate broker in the State of Iowa selling the property on own behalf ",1
"60","https://www.redfin.com/IA/Ames/400-S-4th-St-50010/home/175208239","MLS Listing",NA,"Vacant Land","400 S 4th St","Ames","IA",50010,550000,0,NA,"Ames",NA,55112,NA,235,NA,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/400-S-4th-St-50010/home/175208239","DMMLS","681263","N","Y",42.018667,-93.615318,"This multi family parcel is well located in the heart of Ames just east of Iowa State University Campus. Preliminary plans have been designed to allow for a density which ranges from 32 up to 72 beds within an 18 unit building. All utilities are available at the site. For additional information and details of preliminary plans please contact Justin Washburn.  ",1
"61","https://www.redfin.com/IA/Ames/4006-Aldrin-Ave-50014/home/143630821","MLS Listing",NA,"Townhouse","4006 Aldrin Ave","Ames","IA",50014,399000,2,2,"Ames",1472,6989,2021,6,271,201,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4006-Aldrin-Ave-50014/home/143630821","CIBOR","64485","N","Y",42.0599543,-93.6599834,"Discover comfort and convenience in this charming townhome. Situated within the acclaimed Gilbert school district, this townhome offers worry-free living with the HOA covering exterior maintenance, lawn care, snow removal, trash services, and irrigation. Embrace the potential of the unfinished walkout basement, offering the opportunity to customize and expand with a third bedroom, a third bathroom, wet bar, and office space. Don't miss out on making this your dream home! ",1
"62","https://www.redfin.com/IA/Ames/4027-Marigold-Dr-50014/home/128986724","MLS Listing",NA,"Single Family Residential","4027 Marigold Dr","Ames","IA",50014,335000,3,2,"Ames",1325,7465,2011,92,253,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4027-Marigold-Dr-50014/home/128986724","DMMLS","688067","N","Y",42.0191045,-93.6729601,"This quality built 3 bedrooms including a primary suite, 2 bath ranch home with 1325 sq ft living space is a must see! This home has 2x6 exterior wall construction, hardwood main level floors throughout the living area and bedrooms. The exterior is new in 2023 and has had the shingles and siding replaced in 11/2023 along with new furnace and water heater in 2023 as well. The garage is larger than average with a bump out space in the back. Enjoy the location close to ISU, Ames Middle School, grocery shopping and easy access to highway 30 as well. The home can be sold completely furnish and as-is as well. This is a must-see home with a great layout! ",1
"63","https://www.redfin.com/IA/Ames/403-North-Dakota-Ave-50014/home/128745840","MLS Listing",NA,"Vacant Land","403 N Dakota Ave","Ames","IA",50014,100000,0,NA,"Ames",NA,37117,NA,214,NA,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/403-North-Dakota-Ave-50014/home/128745840","DMMLS","682431","N","Y",42.026051,-93.679478,"Build your dream home on this wooded lot within the City of Ames. This rare opportunity is just under an acre at 37,117 sq. ft. Stop by, walk the lot and envision your nature retreat. A small dwelling was previously located on this lot, which has since been removed, therefore property taxes reflect that home until a new assessment of the lot.  ",1
"64","https://www.redfin.com/IA/Ames/4101-Trail-Ridge-Cir-50014/home/128924100","MLS Listing",NA,"Single Family Residential","4101 Trail Ridge Cir","Ames","IA",50014,344500,4,3,"Ames",2132,10245,1976,4,162,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4101-Trail-Ridge-Cir-50014/home/128924100","DMMLS","693441","N","Y",42.0245748,-93.6745833,"What a gem of a home! This 4BR, 4 bath home features nearly 2800 square feet of living space, a beautiful brick fireplace and a south-facing sunroom with hot tub and spa-like feel. The main level consists of a large living room, formal dining which could also be used as a home office/flex room, spacious kitchen, informal dining, 1/2 bath, screened-in porch, sunroom, and a cozy hearth room to enjoy a fire on cold winter days. Once upstairs you'll enjoy 4 spacious bedrooms, and two bathrooms. The primary bedroom hosts a private 3/4 bath. Plenty of closet space. Finished lower level family room and additional 1/2 bath. A quiet neighborhood, wonderful, treed lot and plenty of space for indoor and outdoor enjoyment. This home has so much to offer!!Quiet west Ames neighborhood with no 'through' traffic, easy and direct access to Ann Munn Woods  &  park. Close to shopping and Iowa State University. Numerous improvements: bathroom, floor coverings, roof, garage door and garage door opener, garage heater, most windows have been replaced.  ",1
"65","https://www.redfin.com/IA/Ames/412-Faulkner-Ct-50014/home/129025370","MLS Listing",NA,"Condo/Co-op","412 Faulkner Ct","Ames","IA",50014,165000,2,1,"Ames",955,3257,1980,50,173,176,"Active",NA,NA,"https://www.redfin.com/IA/Ames/412-Faulkner-Ct-50014/home/129025370","CIBOR","64144","N","Y",42.02079,-93.68079,"Nice 2 bedroom 1 bath condo in West Ames, close to schools, shopping and Cyride. Easy assess to Highway 30 and ISU.  ",1
"66","https://www.redfin.com/IA/Ames/4142-Eisenhower-Ln-50010/unit-1/home/128919415","MLS Listing",NA,"Townhouse","4142 Eisenhower Ln #1","Ames","IA",50010,205000,2,1.5,"Ames",1258,4693,1997,7,163,150,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4142-Eisenhower-Ln-50010/unit-1/home/128919415","CIBOR","64467","N","Y",42.0619409,-93.6394745,"Welcome home! This spotless, updated and well taken care of townhome has everything you need! This end unit in North Ames has quick access to Ada Hayden Park, Somerset businesses, restaurants and much more. The vaulted ceiling in the living room lets in beautiful light, and open kitchen is great for entertaining. The two bedrooms upstairs are large in size with a full bathroom, walk in closet and laundry. This move in ready home also has snow removal and lawn care included in monthly HOA dues, so you can just sit back and relax, and enjoy. Schedule your showing today! ",1
"67","https://www.redfin.com/IA/Ames/4142-Eisenhower-Ln-50010/unit-8/home/128758736","MLS Listing",NA,"Condo/Co-op","4142 Eisenhower Ln #8","Ames","IA",50010,199900,2,1.5,"Ames",1258,4693,1997,12,159,150,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4142-Eisenhower-Ln-50010/unit-8/home/128758736","DMMLS","693083","N","Y",42.0619409,-93.6394745,"Welcome to a beautiful end unit townhome in North Ames! This home boasts over 1,200 square feet of total finish! The main floor offers you a good sized living room with vaulted ceilings, a kitchen that overlooks the dining area and a half bath. Upstairs you will find two spacious bedrooms, ample closet space, laundry, and a full bathroom. Additionally enjoy the perks of lawn care and snow removal taken care of by your HOA dues. Location cannot be beat with the home being within walking distance of Ada Hayden Heritage Park and only a short distance from North Grand Mall, movie theater, shopping, and restaurants. Come call this house your home today! All information obtained from seller and public records.  ",1
"68","https://www.redfin.com/IA/Ames/415-Stanton-Ave-50014/unit-104/home/169835364","MLS Listing",NA,"Condo/Co-op","415 Stanton Ave #104","Ames","IA",50014,275000,1,1,"Ames",837,NA,2018,25,329,425,"Active",NA,NA,"https://www.redfin.com/IA/Ames/415-Stanton-Ave-50014/unit-104/home/169835364","DMMLS","692195","N","Y",42.0181108,-93.6489377,"Welcome to this luxury 1 bedroom/1 bathroom condo in the Crawford, a beautifully restored 55+ condominium community in the middle of Campustown, Ames. This first floor condo has unique character with its high ceilings, large windows and exposed brick. You will love the feel of the open living room and kitchen featuring stainless steel appliances and quartz countertops. Adjacent to the living room you will find your primary suite complete with a walk in closet and 3/4 bathroom. Included with the Crawford are numerous amenities such as a private fitness room, conference center, movie theater and club house access, as well as a shared outdoor patio and grill. This unit also comes complete with its own separate garage and an additional storage unit. The association provides cleaning of shared spaces, lawn care, snow removal, and trash collection, taking the ease of living in the Crawford to a new level. Don't miss your opportunity to own this condo! ",1
"69","https://www.redfin.com/IA/Ames/415-Stanton-Ave-50014/unit-208/home/169835375","MLS Listing",NA,"Condo/Co-op","415 Stanton Ave #208","Ames","IA",50014,314900,2,2,"Ames",1036,2206,2018,186,304,399,"Active",NA,NA,"https://www.redfin.com/IA/Ames/415-Stanton-Ave-50014/unit-208/home/169835375","CIBOR","63449","N","Y",42.0181108,-93.6489377,"Welcome to The Crawford, a historic, redeveloped, reuse luxury condominium 55+ community nestled in the heart of Campustown in Ames, the home of Iowa State University  &  all it has to offer. Amenities include a spacious fitness room, reserved storage room for each condo, heated indoor parking, a common theatre  &  club room perfect for entertaining, plus a patio/grilling area. This condo has an open floor plan  &  high ceilings with amazing natural light. You are going to love the character of the exposed brick giving it truly an urban-chic feel. Additional features include gorgeous quartz countertops, top of the line stainless steel kitchen appliances, stackable washer/dryer  &  a desk nook perfect for a home office space. There are two bedrooms  &  two bathrooms plus the family room features a cozy gas fireplace. The association provides lawn maintenance, snow removal  &  trash collection. There is also an elevator for those days you just don't feel like taking the stairs! Come check it out! These photos are compliments of the previous listing while it was staged with furniture.  ",1
"70","https://www.redfin.com/IA/Ames/4316-Cochrane-Pkwy-50014/home/129138685","MLS Listing",NA,"Single Family Residential","4316 Cochrane Pkwy","Ames","IA",50014,700000,5,3.5,"Ames",2460,24028,2012,46,285,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4316-Cochrane-Pkwy-50014/home/129138685","DMMLS","690678","N","Y",42.0165472,-93.6774173,"Welcome to 4316 Cochrane Parkway, a 5-bedroom, 4-bathroom executive home in West Ames. This stunning home offers a perfect blend of luxury, comfort, and functionality, situated on a wooded, walkout lot that gives the peace and quiet of country living in town. Inside, a spacious, open concept first floor and an upscale chef's kitchen awaits, with high-end finishes, hidden pantry, and an executive appliance package. Large windows and patio doors bring the natural light flooding into the space. Hardwood floors adorn the main level, adding warmth and elegance to the living spaces. With an oversized 3-car garage, there's ample room for vehicles, storage, and hobbies, ensuring both convenience and practicality. Upstairs you'll find Jack and Jill bedrooms and the master suite, a luxurious sanctuary featuring its own private balcony overlooking the lush surroundings. Pamper yourself in the opulent bathroom, complete with a large walk-in shower and a decadent soaking tub, perfect for unwinding after a long day. The finished walkout basement offers an ideal entertainment space for hosting guests or enjoying evenings with family. Outside, the expansive lot provides endless opportunities for outdoor enjoyment like garden strolls or alfresco dining on the patio. Other features include tankless H2O, heat recovery system, blown-in insulation, irrigation system with a separate meter. Don't miss the chance to make this prestigious property your own. Experience luxury living at its finest! ",1
"71","https://www.redfin.com/IA/Ames/4409-Cartier-Ave-50014/home/177296059","MLS Listing",NA,"Single Family Residential","4409 Cartier Ave","Ames","IA",50010,1229028,4,3.5,"Ames",2261,21768,2023,76,544,17,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4409-Cartier-Ave-50014/home/177296059","CIBOR","63984","N","Y",42.0631998,-93.6638016,"Welcome to the ''Sadie''!  This plan was a show home in 2023.  With over 3900 total sq feet of finish, this home has a little something for everyone!  The great room on the main floor has a gas fireplace with brick and cast stone surround and flanking shelving. There are quartz countertops throughout the home, with painted and white oak stained cabinets, matte white  &  brushed bronze kitchen appliances. Flooring consists of white oak engineered hardwood, luxury vinyl plank, tile and carpet. The primary bedroom has a trayed ceiling, and primary bath has walk-in ceramic shower and soaker tub under barrel vaulted ceiling. Off the dining area is a composite screened-in deck with open grilling area. The guest suite includes a reading nook with built-in shelves and bath with walk-in shower. The lower level has day light windows in the rec/family room and other 2 bedrooms. Nice wet bar with both undercounter beverage and wine refrigerators. There's also a fitness room/office next to 1/2 bath. The 970 square foot, 3 car garage will be finished with epoxy flooring, and the front entry courtyard will have stone flower boxes and post lighting. Lawn will be sodded and irrigation system installed. One year door-to-door warranty and ten year major structural warranty. Seller is a licensed real estate broker in the State of Iowa selling the property on their own behalf.  ",1
"72","https://www.redfin.com/IA/Ames/4509-Westbend-Dr-50014/home/129102561","MLS Listing",NA,"Single Family Residential","4509 Westbend Dr","Ames","IA",50014,315000,4,3,"Ames",1740,9731,1975,29,181,NA,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4509-Westbend-Dr-50014/home/129102561","CIBOR","64295","N","Y",42.0253607,-93.6791013,"Move-in ready. 4 bedroom, 3 bath walk-out ranch with with over 2600 finished square feet and fenced backyard. Great layout with large family room and living room on main floor. Brand new carpeting and updated bathrooms. New roof 2022, new furnace and a/c 2022.   Conveniently located near elementary school, Cy-ride bus stop, and grocery store.  ",1
"73","https://www.redfin.com/IA/Ames/4510-Twain-Cir-50014/unit-204/home/128957907","MLS Listing",NA,"Condo/Co-op","4510 Twain Cir #204","Ames","IA",50014,133000,1,1,"Ames",597,916,2006,27,223,124,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4510-Twain-Cir-50014/unit-204/home/128957907","DMMLS","691800","N","Y",42.015388,-93.6798195,"Move-in Ready Condo with so many updates and a great layout! You will love the cute kitchen with plenty of cabinets, countertops, new sink and faucet, kitchen island, and brand new stainless steel appliances. Living room walks out to a deck. The bedroom has its own bath and nice closets for more storage. The unit has its own laundry with brand new stackable washer and dryer. All new LVP flooring throughout. 1 car detached garage with shelving for even more storage. The building is secure and has an exercise room. All appliances stay, even the washer and dryer!  Unit is investor and pet friendly.  ",1
"74","https://www.redfin.com/IA/Ames/4522-Everest-Ave-50014/home/178936947","MLS Listing",NA,"Single Family Residential","4522 Everest Ave","Ames","IA",50014,532286,5,3,"Ames",1481,10725,2022,461,359,17,"Active",NA,NA,"https://www.redfin.com/IA/Ames/4522-Everest-Ave-50014/home/178936947","CIBOR","59748","N","Y",42.065005,-93.66197,"RECENTLY UPDATED: This is not your standard spec home. Updated with all your wish list features including a covered deck, concrete patio, gas range, tiled master shower, insulated/finished garage, and a fully finished lower level with wet bar, family room and two additional bedrooms!! Contemporary style new construction home with open floor plan perfect for entertaining includes large windows for an abundance of natural light, modern electric fireplace, kitchen with two tone cabinets, gas range, large center island, SS appliances, and granite countertops, Three main floor bedrooms including private master bedroom suite with tiled shower and large walk in closet. The newly finished lower level includes a spacious family room with wet bar, two additional bedrooms for guests or home office, and full bath. Easy living with main floor laundry and drop zone. Enjoy spending time on your hobbies in the large 3 car garage updated with insulation, drywall and a rough in for future garage heater. Hunziker Construction is known for superior quality, energy savings features, 2x6 construction, and 1-year door to door warranty. Seller is a licensed real estate broker in the State of Iowa selling the property on their own behalf.  ",1
